Barometer,TempIn,HumIn,TempOut,WindSpeed,HumOut,RainRate,Datetime,station_id
30.077,61.5,55.0,52.5,5.0,82.0,0.22,2025-01-20 01:39:25+00:00,3
30.08,61.5,55.0,52.5,3.0,82.0,0.22,2025-01-20 01:39:36+00:00,3
30.08,61.5,55.0,52.5,2.0,82.0,0.22,2025-01-20 01:39:47+00:00,3
30.08,61.5,55.0,52.4,5.0,82.0,0.22,2025-01-20 01:39:59+00:00,3
30.08,61.5,55.0,52.4,3.0,82.0,0.22,2025-01-20 01:40:10+00:00,3
30.08,61.5,55.0,52.4,3.0,82.0,0.22,2025-01-20 01:40:21+00:00,3
30.077,61.5,55.0,52.4,3.0,82.0,0.22,2025-01-20 01:40:32+00:00,3
30.077,61.5,55.0,52.4,1.0,83.0,0.22,2025-01-20 01:40:43+00:00,3
30.077,61.5,55.0,52.4,4.0,83.0,0.22,2025-01-20 01:40:54+00:00,3
30.077,61.5,55.0,52.4,4.0,83.0,0.39,2025-01-20 01:41:05+00:00,3
30.077,61.5,55.0,52.4,4.0,83.0,0.39,2025-01-20 01:41:16+00:00,3
30.077,61.5,55.0,52.4,1.0,83.0,0.86,2025-01-20 01:41:27+00:00,3
30.077,61.5,55.0,52.4,0.0,83.0,0.86,2025-01-20 01:41:38+00:00,3
30.077,61.5,55.0,52.4,3.0,83.0,0.86,2025-01-20 01:41:49+00:00,3
30.077,61.5,55.0,52.3,5.0,83.0,0.86,2025-01-20 01:42:01+00:00,3
30.077,61.5,55.0,52.3,5.0,83.0,0.65,2025-01-20 01:42:12+00:00,3
30.077,61.5,55.0,52.4,2.0,83.0,0.55,2025-01-20 01:42:23+00:00,3
30.079,61.4,55.0,52.3,5.0,83.0,0.47,2025-01-20 01:42:34+00:00,3
30.079,61.4,55.0,52.3,5.0,83.0,0.44,2025-01-20 01:42:45+00:00,3
30.079,61.4,55.0,52.3,3.0,83.0,0.44,2025-01-20 01:42:56+00:00,3
30.079,61.4,55.0,52.3,4.0,83.0,0.44,2025-01-20 01:43:07+00:00,3
30.079,61.4,55.0,52.3,4.0,83.0,0.44,2025-01-20 01:43:18+00:00,3
30.079,61.4,55.0,52.3,2.0,83.0,0.44,2025-01-20 01:43:29+00:00,3
30.078,61.4,55.0,52.2,3.0,83.0,0.44,2025-01-20 01:43:40+00:00,3
30.078,61.4,55.0,52.2,1.0,83.0,0.44,2025-01-20 01:43:51+00:00,3
30.078,61.4,55.0,52.2,3.0,83.0,0.44,2025-01-20 01:44:02+00:00,3
30.078,61.4,55.0,52.2,4.0,84.0,0.44,2025-01-20 01:44:13+00:00,3
30.078,61.4,55.0,52.1,4.0,84.0,0.44,2025-01-20 01:44:24+00:00,3
30.079,61.3,55.0,52.2,6.0,84.0,0.33,2025-01-20 01:44:35+00:00,3
30.079,61.3,55.0,52.1,5.0,84.0,0.3,2025-01-20 01:44:46+00:00,3
30.079,61.3,55.0,52.1,4.0,84.0,0.27,2025-01-20 01:44:58+00:00,3
30.079,61.3,55.0,52.1,4.0,84.0,0.26,2025-01-20 01:45:09+00:00,3
30.079,61.3,55.0,52.1,7.0,84.0,0.24,2025-01-20 01:45:20+00:00,3
30.079,61.3,55.0,52.0,4.0,84.0,0.24,2025-01-20 01:45:31+00:00,3
30.08,61.2,55.0,52.0,6.0,84.0,0.2,2025-01-20 01:45:42+00:00,3
30.08,61.2,55.0,52.1,6.0,84.0,0.19,2025-01-20 01:45:53+00:00,3
30.08,61.2,55.0,52.0,6.0,84.0,0.18,2025-01-20 01:46:04+00:00,3
30.08,61.2,55.0,52.0,3.0,84.0,0.17,2025-01-20 01:46:15+00:00,3
30.08,61.2,55.0,52.0,7.0,84.0,0.16,2025-01-20 01:46:26+00:00,3
30.078,61.2,55.0,52.0,5.0,84.0,0.16,2025-01-20 01:46:37+00:00,3
30.078,61.2,55.0,52.0,3.0,84.0,0.16,2025-01-20 01:46:48+00:00,3
30.078,61.2,55.0,52.0,5.0,84.0,0.14,2025-01-20 01:46:59+00:00,3
30.078,61.2,55.0,51.9,4.0,84.0,0.14,2025-01-20 01:47:10+00:00,3
30.078,61.2,55.0,51.9,3.0,84.0,0.14,2025-01-20 01:47:21+00:00,3
30.079,61.2,55.0,51.9,3.0,84.0,0.14,2025-01-20 01:47:32+00:00,3
30.079,61.2,55.0,52.0,4.0,84.0,0.14,2025-01-20 01:47:43+00:00,3
30.079,61.2,55.0,52.0,5.0,84.0,0.14,2025-01-20 01:47:54+00:00,3
30.079,61.2,55.0,51.9,2.0,84.0,0.14,2025-01-20 01:48:05+00:00,3
30.079,61.2,55.0,51.9,4.0,84.0,0.14,2025-01-20 01:48:16+00:00,3
30.079,61.2,55.0,51.9,4.0,84.0,0.14,2025-01-20 01:48:28+00:00,3
30.078,61.1,55.0,51.9,1.0,84.0,0.14,2025-01-20 01:48:39+00:00,3
30.078,61.1,55.0,51.9,5.0,84.0,0.14,2025-01-20 01:48:50+00:00,3
30.078,61.1,55.0,51.9,9.0,84.0,0.14,2025-01-20 01:49:01+00:00,3
30.078,61.1,55.0,51.9,5.0,84.0,0.14,2025-01-20 01:49:12+00:00,3
30.078,61.1,55.0,51.9,4.0,84.0,0.14,2025-01-20 01:49:23+00:00,3
30.077,61.1,55.0,51.9,4.0,84.0,0.24,2025-01-20 01:49:34+00:00,3
30.077,61.1,55.0,51.8,5.0,84.0,0.24,2025-01-20 01:49:45+00:00,3
30.077,61.1,55.0,51.9,5.0,84.0,0.24,2025-01-20 01:49:56+00:00,3
30.077,61.1,55.0,51.9,2.0,84.0,0.24,2025-01-20 01:50:07+00:00,3
30.077,61.1,55.0,51.9,6.0,84.0,0.24,2025-01-20 01:50:18+00:00,3
30.077,61.1,55.0,51.9,8.0,84.0,0.24,2025-01-20 01:50:29+00:00,3
30.077,61.1,56.0,51.9,2.0,84.0,0.24,2025-01-20 01:50:40+00:00,3
30.077,61.1,56.0,51.9,3.0,84.0,0.24,2025-01-20 01:50:51+00:00,3
30.077,61.1,56.0,51.9,5.0,84.0,0.24,2025-01-20 01:51:02+00:00,3
30.077,61.1,56.0,51.9,0.0,85.0,0.24,2025-01-20 01:51:13+00:00,3
30.077,61.1,56.0,51.9,4.0,85.0,0.24,2025-01-20 01:51:24+00:00,3
30.076,60.9,56.0,51.8,7.0,85.0,0.24,2025-01-20 01:51:36+00:00,3
30.076,60.9,56.0,51.8,3.0,85.0,0.28,2025-01-20 01:51:47+00:00,3
30.076,60.9,56.0,51.8,3.0,85.0,0.28,2025-01-20 01:51:58+00:00,3
30.076,60.9,56.0,51.8,6.0,85.0,0.28,2025-01-20 01:52:09+00:00,3
30.076,60.9,56.0,51.8,5.0,85.0,0.28,2025-01-20 01:52:20+00:00,3
30.076,60.9,56.0,51.8,5.0,85.0,0.28,2025-01-20 01:52:31+00:00,3
30.074,60.9,56.0,51.8,6.0,85.0,0.28,2025-01-20 01:52:42+00:00,3
30.074,60.9,56.0,51.8,9.0,85.0,0.28,2025-01-20 01:52:53+00:00,3
30.074,60.9,56.0,51.8,7.0,85.0,0.28,2025-01-20 01:53:04+00:00,3
30.074,60.9,56.0,51.8,4.0,85.0,0.28,2025-01-20 01:53:15+00:00,3
30.074,60.9,56.0,51.7,5.0,85.0,0.28,2025-01-20 01:53:26+00:00,3
30.075,60.8,56.0,51.7,5.0,85.0,0.28,2025-01-20 01:53:37+00:00,3
30.075,60.8,56.0,51.7,5.0,85.0,0.28,2025-01-20 01:53:48+00:00,3
30.075,60.8,56.0,51.7,3.0,85.0,0.28,2025-01-20 01:53:59+00:00,3
30.075,60.8,56.0,51.7,5.0,85.0,0.24,2025-01-20 01:54:10+00:00,3
30.075,60.8,56.0,51.7,5.0,85.0,0.22,2025-01-20 01:54:21+00:00,3
30.074,60.8,56.0,51.7,9.0,85.0,0.21,2025-01-20 01:54:32+00:00,3
30.074,60.8,56.0,51.7,8.0,85.0,0.2,2025-01-20 01:54:43+00:00,3
30.074,60.8,56.0,51.7,6.0,85.0,0.2,2025-01-20 01:54:54+00:00,3
30.074,60.8,56.0,51.6,6.0,85.0,0.2,2025-01-20 01:55:06+00:00,3
30.074,60.8,56.0,51.6,6.0,85.0,0.2,2025-01-20 01:55:17+00:00,3
30.074,60.8,56.0,51.6,9.0,85.0,0.2,2025-01-20 01:55:28+00:00,3
30.075,60.7,56.0,51.6,6.0,85.0,0.2,2025-01-20 01:55:39+00:00,3
30.075,60.7,56.0,51.6,8.0,85.0,0.2,2025-01-20 01:55:50+00:00,3
30.075,60.7,56.0,51.6,8.0,85.0,0.2,2025-01-20 01:56:01+00:00,3
30.075,60.7,56.0,51.6,8.0,85.0,0.2,2025-01-20 01:56:12+00:00,3
30.075,60.7,56.0,51.6,5.0,85.0,0.2,2025-01-20 01:56:23+00:00,3
30.076,60.6,56.0,51.6,4.0,85.0,0.32,2025-01-20 01:56:34+00:00,3
30.076,60.6,56.0,51.6,3.0,85.0,0.32,2025-01-20 01:56:45+00:00,3
30.076,60.6,56.0,51.6,7.0,85.0,0.32,2025-01-20 01:56:56+00:00,3
30.076,60.6,56.0,51.6,6.0,85.0,0.32,2025-01-20 01:57:07+00:00,3
30.076,60.6,56.0,51.6,5.0,85.0,0.32,2025-01-20 01:57:19+00:00,3
30.076,60.6,56.0,51.6,5.0,86.0,0.32,2025-01-20 01:57:30+00:00,3
30.076,60.5,56.0,51.6,4.0,86.0,0.32,2025-01-20 01:57:41+00:00,3
30.076,60.5,56.0,51.6,5.0,86.0,0.32,2025-01-20 01:57:52+00:00,3
30.076,60.5,56.0,51.6,5.0,86.0,0.32,2025-01-20 01:58:03+00:00,3
30.076,60.5,56.0,51.6,8.0,86.0,0.32,2025-01-20 01:58:14+00:00,3
30.076,60.5,56.0,51.6,5.0,86.0,0.32,2025-01-20 01:58:25+00:00,3
30.077,60.5,56.0,51.6,6.0,86.0,0.3,2025-01-20 01:58:36+00:00,3
30.077,60.5,56.0,51.6,3.0,86.0,0.28,2025-01-20 01:58:47+00:00,3
30.077,60.5,56.0,51.6,4.0,86.0,0.28,2025-01-20 01:58:58+00:00,3
30.077,60.5,56.0,51.6,8.0,86.0,0.26,2025-01-20 01:59:09+00:00,3
30.077,60.5,56.0,51.5,5.0,86.0,0.26,2025-01-20 01:59:20+00:00,3
30.077,60.5,56.0,51.5,1.0,86.0,0.26,2025-01-20 01:59:32+00:00,3
30.076,60.5,56.0,51.5,4.0,86.0,0.26,2025-01-20 01:59:43+00:00,3
30.076,60.5,56.0,51.5,3.0,86.0,0.26,2025-01-20 01:59:54+00:00,3
30.076,60.5,56.0,51.5,2.0,86.0,0.26,2025-01-20 02:00:05+00:00,3
30.076,60.5,56.0,51.5,5.0,86.0,0.26,2025-01-20 02:00:16+00:00,3
30.076,60.5,56.0,51.5,8.0,86.0,0.26,2025-01-20 02:00:27+00:00,3
30.077,60.3,56.0,51.5,5.0,86.0,0.26,2025-01-20 02:00:38+00:00,3
30.077,60.3,56.0,51.5,3.0,86.0,0.26,2025-01-20 02:00:49+00:00,3
30.077,60.3,56.0,51.5,6.0,86.0,0.26,2025-01-20 02:01:00+00:00,3
30.077,60.3,56.0,51.5,5.0,86.0,0.26,2025-01-20 02:01:11+00:00,3
30.077,60.3,56.0,51.5,4.0,86.0,0.26,2025-01-20 02:01:23+00:00,3
30.076,60.3,56.0,51.5,5.0,86.0,0.23,2025-01-20 02:01:34+00:00,3
30.076,60.3,56.0,51.5,6.0,86.0,0.21,2025-01-20 02:01:45+00:00,3
30.076,60.3,56.0,51.4,4.0,86.0,0.2,2025-01-20 02:01:56+00:00,3
30.076,60.3,56.0,51.4,4.0,86.0,0.19,2025-01-20 02:02:07+00:00,3
30.076,60.3,56.0,51.4,2.0,86.0,0.18,2025-01-20 02:02:18+00:00,3
30.076,60.3,56.0,51.5,3.0,86.0,0.18,2025-01-20 02:02:29+00:00,3
30.077,60.3,56.0,51.4,2.0,86.0,0.16,2025-01-20 02:02:40+00:00,3
30.077,60.3,56.0,51.4,8.0,86.0,0.16,2025-01-20 02:02:51+00:00,3
30.077,60.3,56.0,51.4,8.0,86.0,0.16,2025-01-20 02:03:02+00:00,3
30.077,60.3,56.0,51.4,4.0,86.0,0.16,2025-01-20 02:03:14+00:00,3
30.077,60.3,56.0,51.4,3.0,86.0,0.16,2025-01-20 02:03:25+00:00,3
30.077,60.2,56.0,51.4,5.0,86.0,0.16,2025-01-20 02:03:36+00:00,3
30.077,60.2,56.0,51.4,2.0,86.0,0.16,2025-01-20 02:03:47+00:00,3
30.077,60.2,56.0,51.4,2.0,86.0,0.16,2025-01-20 02:03:58+00:00,3
30.077,60.2,56.0,51.4,4.0,86.0,0.16,2025-01-20 02:04:09+00:00,3
30.077,60.2,56.0,51.4,2.0,86.0,0.16,2025-01-20 02:04:20+00:00,3
30.077,60.2,56.0,51.4,1.0,86.0,0.16,2025-01-20 02:04:31+00:00,3
30.076,60.2,57.0,51.4,3.0,86.0,0.16,2025-01-20 02:04:42+00:00,3
30.076,60.2,57.0,51.4,4.0,86.0,0.16,2025-01-20 02:04:53+00:00,3
30.076,60.2,57.0,51.4,2.0,86.0,0.16,2025-01-20 02:05:04+00:00,3
30.076,60.2,57.0,51.4,5.0,86.0,0.16,2025-01-20 02:05:15+00:00,3
30.076,60.2,57.0,51.4,3.0,86.0,0.16,2025-01-20 02:05:27+00:00,3
30.075,60.1,57.0,51.4,2.0,86.0,0.16,2025-01-20 02:05:38+00:00,3
30.075,60.1,57.0,51.4,1.0,86.0,0.16,2025-01-20 02:05:49+00:00,3
30.075,60.1,57.0,51.4,0.0,86.0,0.16,2025-01-20 02:06:00+00:00,3
30.075,60.1,57.0,51.4,2.0,86.0,0.16,2025-01-20 02:06:11+00:00,3
30.075,60.1,57.0,51.4,6.0,86.0,0.16,2025-01-20 02:06:22+00:00,3
30.076,60.1,57.0,51.3,3.0,86.0,0.15,2025-01-20 02:06:33+00:00,3
30.076,60.1,57.0,51.3,3.0,86.0,0.14,2025-01-20 02:06:44+00:00,3
30.076,60.1,57.0,51.3,4.0,86.0,0.14,2025-01-20 02:06:55+00:00,3
30.076,60.1,57.0,51.3,4.0,86.0,0.13,2025-01-20 02:07:06+00:00,3
30.076,60.1,57.0,51.3,4.0,86.0,0.13,2025-01-20 02:07:17+00:00,3
30.076,60.1,57.0,51.3,1.0,86.0,0.13,2025-01-20 02:07:29+00:00,3
30.072,60.0,57.0,51.3,5.0,86.0,0.13,2025-01-20 02:07:40+00:00,3
30.072,60.0,57.0,51.3,3.0,86.0,0.13,2025-01-20 02:07:51+00:00,3
30.072,60.0,57.0,51.3,1.0,86.0,0.13,2025-01-20 02:08:02+00:00,3
30.072,60.0,57.0,51.3,1.0,86.0,0.13,2025-01-20 02:08:13+00:00,3
30.072,60.0,57.0,51.3,2.0,86.0,0.13,2025-01-20 02:08:24+00:00,3
30.071,60.0,57.0,51.3,5.0,86.0,0.13,2025-01-20 02:08:35+00:00,3
30.071,60.0,57.0,51.3,4.0,86.0,0.13,2025-01-20 02:08:46+00:00,3
30.071,60.0,57.0,51.3,5.0,86.0,0.13,2025-01-20 02:08:57+00:00,3
30.071,60.0,57.0,51.3,3.0,86.0,0.13,2025-01-20 02:09:08+00:00,3
30.071,60.0,57.0,51.3,2.0,86.0,0.13,2025-01-20 02:09:19+00:00,3
30.071,60.0,57.0,51.3,3.0,86.0,0.13,2025-01-20 02:09:30+00:00,3
30.072,60.0,57.0,51.3,2.0,86.0,0.13,2025-01-20 02:09:42+00:00,3
30.072,60.0,57.0,51.3,6.0,86.0,0.13,2025-01-20 02:09:53+00:00,3
30.072,60.0,57.0,51.3,8.0,86.0,0.13,2025-01-20 02:10:04+00:00,3
30.072,60.0,57.0,51.3,2.0,86.0,0.13,2025-01-20 02:10:15+00:00,3
30.072,60.0,57.0,51.3,4.0,86.0,0.13,2025-01-20 02:10:26+00:00,3
30.072,60.0,57.0,51.3,4.0,87.0,0.13,2025-01-20 02:10:37+00:00,3
30.072,60.0,57.0,51.3,4.0,87.0,0.13,2025-01-20 02:10:48+00:00,3
30.072,60.0,57.0,51.2,2.0,87.0,0.13,2025-01-20 02:10:59+00:00,3
30.072,60.0,57.0,51.2,6.0,87.0,0.13,2025-01-20 02:11:10+00:00,3
30.072,60.0,57.0,51.2,5.0,87.0,0.13,2025-01-20 02:11:21+00:00,3
30.071,59.9,57.0,51.2,8.0,87.0,0.13,2025-01-20 02:11:33+00:00,3
30.071,59.9,57.0,51.2,3.0,87.0,0.13,2025-01-20 02:11:44+00:00,3
30.071,59.9,57.0,51.2,2.0,87.0,0.13,2025-01-20 02:11:55+00:00,3
30.071,59.9,57.0,51.3,2.0,87.0,0.13,2025-01-20 02:12:06+00:00,3
30.071,59.9,57.0,51.2,3.0,87.0,0.13,2025-01-20 02:12:17+00:00,3
30.071,59.9,57.0,51.2,2.0,87.0,0.11,2025-01-20 02:12:28+00:00,3
30.071,59.9,57.0,51.2,4.0,87.0,0.11,2025-01-20 02:12:39+00:00,3
30.071,59.9,57.0,51.3,1.0,87.0,0.1,2025-01-20 02:12:50+00:00,3
30.071,59.9,57.0,51.3,1.0,87.0,0.1,2025-01-20 02:13:01+00:00,3
30.071,59.9,57.0,51.3,1.0,87.0,0.1,2025-01-20 02:13:12+00:00,3
30.071,59.9,57.0,51.2,1.0,87.0,0.1,2025-01-20 02:13:23+00:00,3
30.07,59.8,57.0,51.2,1.0,87.0,0.09,2025-01-20 02:13:34+00:00,3
30.07,59.8,57.0,51.2,0.0,87.0,0.09,2025-01-20 02:13:45+00:00,3
30.07,59.8,57.0,51.2,1.0,87.0,0.09,2025-01-20 02:13:56+00:00,3
30.07,59.8,57.0,51.2,3.0,87.0,0.09,2025-01-20 02:14:08+00:00,3
30.07,59.8,57.0,51.2,3.0,87.0,0.08,2025-01-20 02:14:19+00:00,3
30.07,59.8,57.0,51.2,3.0,87.0,0.08,2025-01-20 02:14:30+00:00,3
30.069,59.8,57.0,51.2,2.0,87.0,0.08,2025-01-20 02:14:41+00:00,3
30.069,59.8,57.0,51.2,1.0,87.0,0.08,2025-01-20 02:14:52+00:00,3
30.069,59.8,57.0,51.2,2.0,87.0,0.08,2025-01-20 02:15:03+00:00,3
30.069,59.8,57.0,51.2,3.0,87.0,0.07,2025-01-20 02:15:14+00:00,3
30.069,59.8,57.0,51.2,2.0,87.0,0.07,2025-01-20 02:15:25+00:00,3
30.069,59.8,57.0,51.2,1.0,87.0,0.07,2025-01-20 02:15:36+00:00,3
30.069,59.8,57.0,51.2,0.0,87.0,0.07,2025-01-20 02:15:47+00:00,3
30.069,59.8,57.0,51.2,1.0,87.0,0.07,2025-01-20 02:15:58+00:00,3
30.069,59.8,57.0,51.2,2.0,87.0,0.07,2025-01-20 02:16:09+00:00,3
30.069,59.8,57.0,51.2,3.0,87.0,0.06,2025-01-20 02:16:20+00:00,3
30.069,59.7,57.0,51.2,4.0,87.0,0.06,2025-01-20 02:16:32+00:00,3
30.069,59.7,57.0,51.2,4.0,87.0,0.06,2025-01-20 02:16:43+00:00,3
30.069,59.7,57.0,51.2,2.0,87.0,0.06,2025-01-20 02:16:54+00:00,3
30.069,59.7,57.0,51.2,3.0,87.0,0.06,2025-01-20 02:17:05+00:00,3
30.069,59.7,57.0,51.1,0.0,87.0,0.06,2025-01-20 02:17:16+00:00,3
30.069,59.7,57.0,51.2,3.0,87.0,0.06,2025-01-20 02:17:27+00:00,3
30.069,59.7,57.0,51.1,2.0,87.0,0.06,2025-01-20 02:17:38+00:00,3
30.069,59.7,57.0,51.1,3.0,87.0,0.06,2025-01-20 02:17:49+00:00,3
30.069,59.7,57.0,51.1,9.0,87.0,0.06,2025-01-20 02:18:00+00:00,3
30.069,59.7,57.0,51.2,2.0,87.0,0.06,2025-01-20 02:18:11+00:00,3
30.069,59.7,57.0,51.2,5.0,87.0,0.05,2025-01-20 02:18:22+00:00,3
30.068,59.6,57.0,51.1,5.0,87.0,0.05,2025-01-20 02:18:33+00:00,3
30.068,59.6,57.0,51.1,4.0,87.0,0.05,2025-01-20 02:18:45+00:00,3
30.068,59.6,57.0,51.1,3.0,87.0,0.05,2025-01-20 02:18:56+00:00,3
30.068,59.6,57.0,51.1,4.0,87.0,0.05,2025-01-20 02:19:07+00:00,3
30.068,59.6,57.0,51.1,5.0,87.0,0.05,2025-01-20 02:19:18+00:00,3
30.068,59.6,57.0,51.1,1.0,87.0,0.05,2025-01-20 02:19:29+00:00,3
30.068,59.6,57.0,51.1,3.0,87.0,0.05,2025-01-20 02:19:40+00:00,3
30.068,59.6,57.0,51.1,4.0,87.0,0.05,2025-01-20 02:19:51+00:00,3
30.068,59.6,57.0,51.1,4.0,87.0,0.05,2025-01-20 02:20:02+00:00,3
30.068,59.6,57.0,51.1,3.0,87.0,0.05,2025-01-20 02:20:13+00:00,3
30.068,59.6,57.0,51.1,6.0,87.0,0.05,2025-01-20 02:20:24+00:00,3
30.069,59.6,58.0,51.1,2.0,87.0,0.05,2025-01-20 02:20:35+00:00,3
30.069,59.6,58.0,51.1,3.0,87.0,0.05,2025-01-20 02:20:46+00:00,3
30.069,59.6,58.0,51.1,3.0,87.0,0.04,2025-01-20 02:20:57+00:00,3
30.069,59.6,58.0,51.1,3.0,87.0,0.04,2025-01-20 02:21:08+00:00,3
30.069,59.6,58.0,51.1,2.0,87.0,0.04,2025-01-20 02:21:20+00:00,3
30.069,59.6,58.0,51.1,4.0,87.0,0.04,2025-01-20 02:21:31+00:00,3
30.07,59.6,58.0,51.1,1.0,87.0,0.04,2025-01-20 02:21:42+00:00,3
30.07,59.6,58.0,51.1,4.0,87.0,0.04,2025-01-20 02:21:53+00:00,3
30.07,59.6,58.0,51.1,2.0,87.0,0.04,2025-01-20 02:22:04+00:00,3
30.07,59.6,58.0,51.0,1.0,87.0,0.04,2025-01-20 02:22:15+00:00,3
30.07,59.6,58.0,51.0,0.0,87.0,0.04,2025-01-20 02:22:26+00:00,3
30.068,59.5,58.0,51.0,3.0,87.0,0.04,2025-01-20 02:22:37+00:00,3
30.068,59.5,58.0,51.0,3.0,87.0,0.04,2025-01-20 02:22:48+00:00,3
30.068,59.5,58.0,51.0,1.0,87.0,0.04,2025-01-20 02:22:59+00:00,3
30.068,59.5,58.0,51.0,1.0,87.0,0.04,2025-01-20 02:23:10+00:00,3
30.068,59.5,58.0,51.0,3.0,87.0,0.04,2025-01-20 02:23:21+00:00,3
30.068,59.5,58.0,51.0,1.0,87.0,0.04,2025-01-20 02:23:33+00:00,3
30.068,59.5,58.0,51.0,0.0,87.0,0.04,2025-01-20 02:23:44+00:00,3
30.068,59.5,58.0,51.0,4.0,87.0,0.04,2025-01-20 02:23:55+00:00,3
30.068,59.5,58.0,51.0,2.0,87.0,0.04,2025-01-20 02:24:06+00:00,3
30.068,59.5,58.0,51.0,5.0,87.0,0.04,2025-01-20 02:24:17+00:00,3
30.068,59.5,58.0,51.0,1.0,87.0,0.04,2025-01-20 02:24:28+00:00,3
30.07,59.5,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:24:39+00:00,3
30.07,59.5,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:24:50+00:00,3
30.07,59.5,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:25:01+00:00,3
30.07,59.5,58.0,51.0,2.0,87.0,0.0,2025-01-20 02:25:12+00:00,3
30.07,59.5,58.0,51.0,4.0,87.0,0.0,2025-01-20 02:25:23+00:00,3
30.068,59.4,58.0,51.0,2.0,87.0,0.0,2025-01-20 02:25:34+00:00,3
30.068,59.4,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:25:45+00:00,3
30.068,59.4,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:25:56+00:00,3
30.068,59.4,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:26:21+00:00,3
30.067,59.4,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:26:32+00:00,3
30.067,59.4,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:26:43+00:00,3
30.067,59.4,58.0,51.0,6.0,87.0,0.0,2025-01-20 02:26:54+00:00,3
30.067,59.4,58.0,51.0,2.0,87.0,0.0,2025-01-20 02:27:05+00:00,3
30.067,59.4,58.0,51.0,2.0,87.0,0.0,2025-01-20 02:27:16+00:00,3
30.067,59.4,58.0,50.9,2.0,87.0,0.0,2025-01-20 02:27:27+00:00,3
30.067,59.4,58.0,50.9,5.0,87.0,0.0,2025-01-20 02:27:38+00:00,3
30.067,59.4,58.0,50.9,3.0,87.0,0.0,2025-01-20 02:27:49+00:00,3
30.067,59.4,58.0,50.9,2.0,87.0,0.0,2025-01-20 02:28:01+00:00,3
30.067,59.4,58.0,50.9,1.0,87.0,0.0,2025-01-20 02:28:12+00:00,3
30.067,59.4,58.0,50.9,2.0,87.0,0.0,2025-01-20 02:28:23+00:00,3
30.068,59.5,58.0,51.0,2.0,87.0,0.0,2025-01-20 02:28:34+00:00,3
30.068,59.5,58.0,50.9,3.0,87.0,0.0,2025-01-20 02:28:45+00:00,3
30.068,59.5,58.0,50.9,3.0,87.0,0.0,2025-01-20 02:28:56+00:00,3
30.068,59.5,58.0,50.9,3.0,87.0,0.0,2025-01-20 02:29:07+00:00,3
30.068,59.5,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:29:18+00:00,3
30.068,59.5,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:29:29+00:00,3
30.069,59.4,58.0,51.0,2.0,87.0,0.0,2025-01-20 02:29:40+00:00,3
30.069,59.4,58.0,51.0,0.0,87.0,0.0,2025-01-20 02:29:51+00:00,3
30.069,59.4,58.0,51.0,0.0,87.0,0.0,2025-01-20 02:30:03+00:00,3
30.069,59.4,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:30:14+00:00,3
30.069,59.4,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:30:25+00:00,3
30.07,59.4,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:30:36+00:00,3
30.07,59.4,58.0,51.0,3.0,87.0,0.0,2025-01-20 02:30:47+00:00,3
30.07,59.4,58.0,51.0,5.0,87.0,0.0,2025-01-20 02:30:58+00:00,3
30.07,59.4,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:31:09+00:00,3
30.07,59.4,58.0,51.0,0.0,87.0,0.0,2025-01-20 02:31:20+00:00,3
30.07,59.4,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:31:31+00:00,3
30.072,59.5,58.0,51.0,0.0,88.0,0.0,2025-01-20 02:31:42+00:00,3
30.072,59.5,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:31:53+00:00,3
30.072,59.5,58.0,51.0,0.0,88.0,0.0,2025-01-20 02:32:04+00:00,3
30.072,59.5,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:32:15+00:00,3
30.072,59.5,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:32:26+00:00,3
30.071,59.4,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:32:37+00:00,3
30.071,59.4,58.0,51.0,0.0,88.0,0.0,2025-01-20 02:32:48+00:00,3
30.071,59.4,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:33:00+00:00,3
30.071,59.4,58.0,51.0,1.0,88.0,0.0,2025-01-20 02:33:11+00:00,3
30.071,59.4,58.0,51.0,0.0,87.0,0.0,2025-01-20 02:33:22+00:00,3
30.073,59.4,58.0,51.0,0.0,87.0,0.0,2025-01-20 02:33:33+00:00,3
30.073,59.4,58.0,51.0,0.0,87.0,0.0,2025-01-20 02:33:44+00:00,3
30.073,59.4,58.0,51.0,1.0,87.0,0.0,2025-01-20 02:33:55+00:00,3
30.073,59.4,58.0,51.0,2.0,88.0,0.0,2025-01-20 02:34:06+00:00,3
